Date,Name,Year,Letterboxd URI,Rating
2022-07-04,Wrinkles the Clown,2019,https://boxd.it/mUlM,2
2022-07-06,Zero Dark Thirty,2012,https://boxd.it/3n1w,3.5
2022-07-06,Ant-Man and the Wasp,2018,https://boxd.it/cqUW,4
2022-07-06,The Curse of La Llorona,2019,https://boxd.it/hg0E,1.5
2022-07-06,"Batman: The Dark Knight Returns, Part 1",2012,https://boxd.it/43Is,3.5
2022-07-06,"Batman: The Dark Knight Returns, Part 2",2013,https://boxd.it/4xzg,4
2022-07-06,Partysaurus Rex,2012,https://boxd.it/4gmE,3.5
2022-07-06,Toy Story of Terror!,2013,https://boxd.it/6m2Y,3
2022-07-07,Fantastic Four,2015,https://boxd.it/5a9c,1.5
2022-07-07,Batman & Robin,1997,https://boxd.it/2ar0,2
2022-07-07,Greenland,2020,https://boxd.it/j1Um,2.5
2022-07-08,Indiana Jones and the Kingdom of the Crystal Skull,2008,https://boxd.it/2aR8,3
2022-07-08,The Lost City of Z,2016,https://boxd.it/a7jS,4
2022-07-08,Host,2020,https://boxd.it/r5O4,3
2022-07-08,Wanted,2008,https://boxd.it/1ZBS,2
2022-07-09,"Batman: The Long Halloween, Part Two",2021,https://boxd.it/rCI4,3.5
2022-07-09,"Batman: The Long Halloween, Part One",2021,https://boxd.it/rCIe,3.5
2022-07-10,Limbo: The Organized Mind,1966,https://boxd.it/bzr8,3
2022-07-11,The Dark Crystal,1982,https://boxd.it/1Tm8,3.5
2022-07-11,Serial Experiments Lain,1998,https://boxd.it/hYQE,4.5
2022-07-12,Thor: Love and Thunder,2022,https://boxd.it/mMAY,3.5
2022-07-12,Lone Wolf and Cub: Baby Cart at the River Styx,1972,https://boxd.it/1I2Q,3.5
2022-07-13,The Exorcism of Emily Rose,2005,https://boxd.it/200I,3
2022-07-14,Wild Wild West,1999,https://boxd.it/205y,1.5
2022-07-14,Jack Reacher,2012,https://boxd.it/2BUo,3.5
2022-07-15,Ms. Marvel,2022,https://boxd.it/ANCY,3.5
2022-07-15,Memento,2000,https://boxd.it/2bcK,4
2022-07-15,The Shape of Water,2017,https://boxd.it/dZ5m,3.5
2022-07-16,Women of Troy,2020,https://boxd.it/pg7c,3.5
2022-07-17,Taken,2008,https://boxd.it/1ZXa,3
2022-07-18,The Chronicles of Riddick,2004,https://boxd.it/26iy,2.5
2022-07-18,Flight,2012,https://boxd.it/35Ca,3.5
2022-07-18,SPL II: A Time for Consequences,2015,https://boxd.it/aSZG,4
2022-07-19,Tron,1982,https://boxd.it/2b9w,4
2022-07-19,Kung Fu Hustle,2004,https://boxd.it/1YBi,4
2022-07-20,TRON: Legacy,2010,https://boxd.it/1Dlo,3.5
2022-07-21,Geostorm,2017,https://boxd.it/8lC6,2
2022-07-21,Crisis: Behind a Presidential Commitment,1963,https://boxd.it/53Ug,4
2022-07-23,Ocean's Eleven,2001,https://boxd.it/2aZm,5
2022-07-23,Lone Wolf and Cub: Baby Cart to Hades,1972,https://boxd.it/ZhQ,3.5
2022-07-24,Ocean's Thirteen,2007,https://boxd.it/2aEy,3.5
2022-07-26,Lone Wolf and Cub: Baby Cart in Peril,1972,https://boxd.it/Zhw,4
2022-07-26,Morbius,2022,https://boxd.it/j978,1.5
2022-07-27,Don't Look Up,2021,https://boxd.it/o0Hc,2.5
2022-07-27,Snake in the Eagle's Shadow,1978,https://boxd.it/1TC6,4
2022-07-29,Project A,1983,https://boxd.it/1BLY,4
2022-07-29,Look At Me: XXXTENTACION,2022,https://boxd.it/zcQC,3.5
2022-07-30,Tangerine,2015,https://boxd.it/9QRe,4
2022-07-30,The Queen's Gambit,2020,https://boxd.it/s1Ym,4
2022-07-31,Belladonna of Sadness,1973,https://boxd.it/2q,3.5
2022-07-31,Godzilla: Planet of the Monsters,2017,https://boxd.it/g1kC,2
2022-07-31,Lone Wolf and Cub: Baby Cart in the Land of Demons,1973,https://boxd.it/ZgI,4
2022-08-01,The Tree of Life,2011,https://boxd.it/1Zu8,4.5
2022-08-02,Taken 2,2012,https://boxd.it/2TWi,2.5
2022-08-03,Vanilla Sky,2001,https://boxd.it/27TK,3
2022-08-05,First Blood,1982,https://boxd.it/28U0,4
2022-08-09,Prey,2022,https://boxd.it/sNBU,4
2022-08-11,Uncharted,2022,https://boxd.it/b5Dy,2.5
2022-08-12,The Little Guy,2022,https://boxd.it/CcU6,3
2022-08-12,Magnum Opus,2022,https://boxd.it/CcUg,3
2022-08-12,Groot's First Steps,2022,https://boxd.it/CcTM,2.5
2022-08-12,Perfect Blue,1997,https://boxd.it/1W7A,5
2022-08-12,Rurouni Kenshin: The Final,2021,https://boxd.it/md8K,3
2022-08-12,"Love, Death & Robots: Bad Travelling",2022,https://boxd.it/BykM,3.5
2022-08-12,"Love, Death & Robots: The Very Pulse of the Machine",2022,https://boxd.it/AW5O,2.5
2022-08-12,"Love, Death & Robots: Night of the Mini Dead",2022,https://boxd.it/AW6s,3
2022-08-12,"Love, Death & Robots: Sonnie's Edge",2019,https://boxd.it/lECg,2.5
2022-08-13,"Love, Death & Robots: Jibaro",2022,https://boxd.it/AW7U,4
2022-08-13,A Clockwork Orange,1971,https://boxd.it/2aVE,4
2022-08-15,The Killing,1956,https://boxd.it/2aMi,4
2022-08-16,Sherlock Holmes,2009,https://boxd.it/1W2A,3
2022-08-16,GoodFellas,1990,https://boxd.it/29FA,5
2022-08-18,Light & Magic,2022,https://boxd.it/C9RS,4
2022-08-20,Romeo Must Die,2000,https://boxd.it/27tC,4
2022-08-22,Belle,2021,https://boxd.it/tbEe,3.5
2022-08-25,Chaos Walking,2021,https://boxd.it/ey2M,2
2022-08-25,"Ghidorah, the Three-Headed Monster",1964,https://boxd.it/1Lze,3
2022-08-25,Creating Ghidorah,2019,https://boxd.it/nWG0,3
2022-08-25,Godzilla,2014,https://boxd.it/47OE,4
2022-08-25,The Gray Man,2022,https://boxd.it/rb7q,2.5
2022-08-26,The Polar Express,2004,https://boxd.it/23am,2
2022-08-26,Blood Simple,1984,https://boxd.it/1U16,4
2022-08-26,Spider-Man,2002,https://boxd.it/2a8i,3.5
2022-08-28,Spider-Man 2,2004,https://boxd.it/2a88,4
2022-08-28,Samaritan,2022,https://boxd.it/njkY,2
2022-08-29,Dragon Ball Super: Super Hero,2022,https://boxd.it/mxII,4
2022-09-01,Untold: The Rise and Fall of AND1,2022,https://boxd.it/BT0o,2.5
2022-09-03,Groot Takes a Bath,2022,https://boxd.it/CcTW,3.5
2022-09-03,Groot's Pursuit,2022,https://boxd.it/CcUq,3
2022-09-06,Dragon Ball Super: Broly,2018,https://boxd.it/iaWE,3.5
2022-09-06,Dragon Ball Z: Battle of Gods,2013,https://boxd.it/4a0C,3
2022-09-06,Dragon Ball Z: Resurrection 'F',2015,https://boxd.it/9GCI,2.5
2022-09-06,Lolita,1962,https://boxd.it/29Ag,3.5
2022-09-10,Great Teacher Onizuka,1999,https://boxd.it/qfq0,4.5
2022-09-10,Sonic the Hedgehog 2,2022,https://boxd.it/pb8O,3
2022-09-10,Dragon Ball: Yo! Son Goku and His Friends Return!!,2008,https://boxd.it/15Ew,2
2022-09-11,Bullet Train,2022,https://boxd.it/qW26,3.5
2022-09-12,Live and Let Die,1973,https://boxd.it/2aLk,3
2022-09-13,Dragon Ball Z: Wrath of the Dragon,1995,https://boxd.it/14s0,3
2022-09-13,Hotel Transylvania,2012,https://boxd.it/2DF6,3
2022-09-14,Nope,2022,https://boxd.it/sDCe,4.5
2022-09-15,Hotel Transylvania 2,2015,https://boxd.it/4ZLk,3
2022-09-15,Hotel Transylvania 3: Summer Vacation,2018,https://boxd.it/e1zI,2.5
2022-09-15,Hotel Transylvania: Transformania,2022,https://boxd.it/lwCC,2
2022-09-15,Ghostbusters,1984,https://boxd.it/g2w,4
2022-09-16,Obi-Wan Kenobi: A Jedi's Return,2022,https://boxd.it/CouY,3.5
2022-09-16,She Dies Tomorrow,2020,https://boxd.it/oIuG,3
2022-09-18,The Godfather: Part II,1974,https://boxd.it/2aNq,5
2022-09-18,Censor,2021,https://boxd.it/oHFS,3
2022-09-20,Pinocchio,2022,https://boxd.it/jnWY,1.5
2022-09-20,The Conjuring 2,2016,https://boxd.it/7GJg,3
2022-09-21,Fantastic Beasts: The Crimes of Grindelwald,2018,https://boxd.it/bg8G,2
2022-09-21,Sexy Beast,2000,https://boxd.it/1SZS,4
2022-09-23,Day Shift,2022,https://boxd.it/sn8W,3
2022-09-23,Mobile Suit Gundam: Cucuruz Doan's Island,2022,https://boxd.it/xmx2,3
2022-09-23,Spiderhead,2022,https://boxd.it/mLsO,2
2022-09-23,The Princess,2022,https://boxd.it/svZO,2
2022-09-23,Three Thousand Years of Longing,2022,https://boxd.it/kmoy,4.5
2022-09-23,RRR,2022,https://boxd.it/ljDs,4
2022-09-25,Amistad,1997,https://boxd.it/1SZ4,3
2022-09-25,Lightyear,2022,https://boxd.it/qV1G,2
2022-09-25,The Outfit,2022,https://boxd.it/u6Eq,4
2022-09-26,Rise of the Teenage Mutant Ninja Turtles: The Movie,2022,https://boxd.it/sKJc,3
2022-09-28,War Horse,2011,https://boxd.it/nf8,3
2022-09-28,Minari,2020,https://boxd.it/mL9M,5
2022-09-28,Clueless,1995,https://boxd.it/1Ygk,4
2022-09-28,The Woman King,2022,https://boxd.it/r9a8,4
2022-09-29,Planet Terror,2007,https://boxd.it/27Gw,3
2022-09-30,We Bought a Zoo,2011,https://boxd.it/2AU8,4
2022-09-30,The Blues Brothers,1980,https://boxd.it/2adi,4
2022-09-30,Werewolves Within,2021,https://boxd.it/u8fC,3
2022-10-01,Michael Clayton,2007,https://boxd.it/2466,5
2022-10-01,Attica,2021,https://boxd.it/wp0o,3.5
2022-10-02,Escape from L.A.,1996,https://boxd.it/1XbI,2
2022-10-02,Lou,2022,https://boxd.it/fdFK,2.5
2022-10-03,I'm No Longer Here,2019,https://boxd.it/lqSu,3.5
2022-10-03,Some Kind of Heaven,2020,https://boxd.it/nH7Y,4
2022-10-04,Demon City Shinjuku,1988,https://boxd.it/SBk,2.5
2022-10-07,Incantation,2022,https://boxd.it/wFiI,3
2022-10-07,Ong Bak: Muay Thai Warrior,2003,https://boxd.it/1YZk,3
2022-10-08,Werewolf by Night,2022,https://boxd.it/xMrO,3.5
2022-10-08,Elysium,2013,https://boxd.it/2cBm,3.5
2022-10-09,The Hunger,1983,https://boxd.it/1Tk2,4
2022-10-11,The Redeem Team,2022,https://boxd.it/Cvz2,2.5
2022-10-12,Beowulf,2007,https://boxd.it/26Xw,2.5
2022-10-15,The Imitation Game,2014,https://boxd.it/6aig,2.5
2022-10-17,38 at the Garden,2022,https://boxd.it/AvYi,2.5
2022-10-17,DC League of Super-Pets,2022,https://boxd.it/jFTI,2.5
2022-10-17,Hocus Pocus,1993,https://boxd.it/1Wgi,3.5
2022-10-17,Hocus Pocus 2,2022,https://boxd.it/nRog,2
2022-10-18,She-Hulk: Attorney at Law,2022,https://boxd.it/CjLK,3
2022-10-18,Hellraiser,2022,https://boxd.it/bg7S,3
2022-10-21,Insidious: Chapter 2,2013,https://boxd.it/3dqc,2.5
2022-10-22,Life of Brian,1979,https://boxd.it/2a4q,4
2022-10-22,2010,1984,https://boxd.it/24lK,2.5
2022-10-25,Let the Right One In,2008,https://boxd.it/1Qr0,4
2022-10-25,Annabelle,2014,https://boxd.it/7l84,2
2022-10-26,X,2022,https://boxd.it/sxVa,4
2022-10-28,Clerks II,2006,https://boxd.it/26ZC,2.5
2022-10-29,Rush Hour,1998,https://boxd.it/27pU,3.5
2022-10-31,Barbarian,2022,https://boxd.it/yohi,4
2022-10-31,Rush Hour 2,2001,https://boxd.it/23ga,3.5
2022-11-01,All Quiet on the Western Front,2022,https://boxd.it/H08,4
2022-11-01,Night and Fog,1956,https://boxd.it/29A6,4
2022-11-02,The Summit of the Gods,2021,https://boxd.it/qFIu,3
2022-11-03,Batman: Mask of the Phantasm,1993,https://boxd.it/1N6S,3.5
2022-11-03,Crimes of the Future,2022,https://boxd.it/uTuY,4
2022-11-04,Synchronic,2019,https://boxd.it/k3M2,3
2022-11-08,Drunken Master,1978,https://boxd.it/1Ujk,3
2022-11-08,Manchester by the Sea,2016,https://boxd.it/b2L0,4.5
2022-11-08,The Boys Presents: Diabolical,2022,https://boxd.it/A4ik,3
2022-11-09,This Is Going to Hurt,2022,https://boxd.it/B0Gk,4
2022-11-09,Draft Day,2014,https://boxd.it/61XO,3
2022-11-10,Under the Skin,2013,https://boxd.it/3mDa,3.5
2022-11-10,Generation Kill,2008,https://boxd.it/2jmI,4
2022-11-11,Life of Pi,2012,https://boxd.it/37pC,4
2022-11-12,Chungking Express,1994,https://boxd.it/1UDa,5
2022-11-14,Eyes Wide Shut,1999,https://boxd.it/2axs,4.5
2022-11-15,Oblivion,2013,https://boxd.it/2Bzq,2.5
2022-11-15,The Nightmare Before Christmas,1993,https://boxd.it/1YzQ,4.5
2022-11-15,Midnight Mass,2021,https://boxd.it/wvVA,3.5
2022-11-16,Thirteen Lives,2022,https://boxd.it/q7O4,3.5
2022-11-16,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,https://boxd.it/1XiE,2.5
2022-11-17,Katrina Babies,2022,https://boxd.it/wJgm,3.5
2022-11-17,The Signal,2007,https://boxd.it/1QWi,2.5
2022-11-17,Ambulance,2022,https://boxd.it/sFxg,3.5
2022-11-21,Star Wars: Tales of the Jedi,2022,https://boxd.it/DmaE,4
2022-11-21,Romeo + Juliet,1996,https://boxd.it/2ama,4
2022-11-21,Black Panther: Wakanda Forever,2022,https://boxd.it/igPu,3.5
2022-11-22,Hold the Dark,2018,https://boxd.it/dQPg,2.5
2022-11-24,Harlan County U.S.A.,1976,https://boxd.it/1fJw,4.5
2022-11-25,"Confess, Fletch",2022,https://boxd.it/ra9K,3.5
2022-11-25,Do Revenge,2022,https://boxd.it/sFiA,3
2022-11-28,Ponyo,2008,https://boxd.it/1S0A,4
2022-11-29,Magic & Bird: A Courtship of Rivals,2010,https://boxd.it/YT0,3.5
2022-12-01,O.G.,2018,https://boxd.it/ijbs,3
2022-12-02,The Guardians of the Galaxy Holiday Special,2022,https://boxd.it/t77K,4
2022-12-02,The Ice Storm,1997,https://boxd.it/2c6I,3.5
2022-12-02,Suspiria,2018,https://boxd.it/cioI,3.5
2022-12-03,Annihilation,2018,https://boxd.it/9yzm,4
2022-12-04,Black Adam,2022,https://boxd.it/fup0,2.5
2022-12-05,Wendell & Wild,2022,https://boxd.it/iwtu,4
2022-12-06,TÁR,2022,https://boxd.it/uNIA,4.5
2022-12-07,Black Hawk Down,2001,https://boxd.it/29rI,3.5
2022-12-07,Lamb,2021,https://boxd.it/tFwE,3
2022-12-07,Fantastic Four: Rise of the Silver Surfer,2007,https://boxd.it/27Ii,2
2022-12-08,Candyman,2021,https://boxd.it/kHFg,3
2022-12-08,Outrage,2010,https://boxd.it/PUo,3
2022-12-09,Reel Injun,2009,https://boxd.it/3t0O,3.5
2022-12-09,The Wave,2019,https://boxd.it/mUlW,3
2022-12-09,Enchanted,2007,https://boxd.it/24co,4
2022-12-10,Disenchanted,2022,https://boxd.it/bg9E,2.5
2022-12-13,Enola Holmes 2,2022,https://boxd.it/vfDe,3.5
2022-12-14,Don't Worry Darling,2022,https://boxd.it/mViu,2
2022-12-18,Guillermo del Toro's Pinocchio,2022,https://boxd.it/kjMW,4
2022-12-18,Guillermo del Toro's Pinocchio: Handcarved Cinema,2022,https://boxd.it/E4XU,3
2022-12-18,On the Count of Three,2021,https://boxd.it/tbfI,3.5
2022-12-20,Avatar: The Way of Water,2022,https://boxd.it/2E2E,4
2022-12-21,A Most Violent Year,2014,https://boxd.it/75Va,3.5
2022-12-22,Twenty Something,2021,https://boxd.it/wbzu,3
2022-12-23,Violent Night,2022,https://boxd.it/xXBA,3.5
2022-12-24,Tremors,1990,https://boxd.it/1YSe,4
2022-12-25,Glass Onion,2022,https://boxd.it/oCkK,3.5
2022-12-25,The Goonies,1985,https://boxd.it/1YVC,3
2022-12-25,Star Trek IV: The Voyage Home,1986,https://boxd.it/2aYe,3.5
2022-12-26,Smile,2022,https://boxd.it/xjfE,3
2022-12-26,Mortal Kombat Legends: Battle of the Realms,2021,https://boxd.it/vKLo,2.5
2022-12-27,Knives Out,2019,https://boxd.it/jWEA,4
2022-12-29,The NeverEnding Story,1984,https://boxd.it/1dE0,3
2022-12-30,After Yang,2021,https://boxd.it/lx5a,4
2022-12-30,Æon Flux,2005,https://boxd.it/20vc,2
2022-12-31,Apollo 10½:  A Space Age Childhood,2022,https://boxd.it/oKiM,3
2023-01-02,Old Dogs,2009,https://boxd.it/1zPE,1.5
2023-01-03,"Godzilla, King of the Monsters!",1956,https://boxd.it/1FW2,2.5
2023-01-04,Blank Check,1994,https://boxd.it/1P24,2
2023-01-05,Wonder Woman,2017,https://boxd.it/9roG,3
2023-01-05,The Banshees of Inisherin,2022,https://boxd.it/p7XS,4.5
2023-01-05,Near Dark,1987,https://boxd.it/1SRO,3.5
2023-01-06,The Menu,2022,https://boxd.it/lScm,4
2023-01-07,Great Pretender,2020,https://boxd.it/sgs6,3
2023-01-09,The Scooby-Doo Project,1999,https://boxd.it/eYtO,4
2023-01-10,The Bad Guys,2022,https://boxd.it/nkg4,2.5
2023-01-11,Spring Breakers,2012,https://boxd.it/421s,3
2023-01-15,Aliens of the Deep,2005,https://boxd.it/1Aok,2.5
2023-01-16,The Hitman's Bodyguard,2017,https://boxd.it/dCmO,2.5
2023-01-17,Claydream,2021,https://boxd.it/vyv4,3.5
2023-01-18,Pusher,1996,https://boxd.it/27wG,4
2023-01-19,The Core,2003,https://boxd.it/1YVs,2.5
2023-01-21,Puss in Boots: The Last Wish,2022,https://boxd.it/aaie,4.5
2023-01-22,Shot Caller,2017,https://boxd.it/bihA,4
2023-01-24,Biker Boyz,2003,https://boxd.it/1Sbo,2
2023-01-25,Avatar: The Deep Dive - A Special Edition of 20/20,2022,https://boxd.it/E6n0,2.5
2023-01-26,Miracle,2004,https://boxd.it/1OmM,3
2023-01-27,Marcel the Shell with Shoes On,2021,https://boxd.it/wMAk,5
2023-01-27,All My Friends Hate Me,2021,https://boxd.it/uWPK,2.5
2023-01-29,In the Mood for Love,2000,https://boxd.it/29tE,5
2023-01-30,Trainspotting,1996,https://boxd.it/29XY,4
2023-01-31,Shallow Grave,1994,https://boxd.it/1XyW,3.5
2023-01-31,Pusher II,2004,https://boxd.it/1U7y,4
2023-02-01,Kick-Ass 2,2013,https://boxd.it/hqu,2.5
2023-02-02,Vampyr,1932,https://boxd.it/29DY,3.5
2023-02-03,At the Heart of Gold: Inside the USA Gymnastics Scandal,2019,https://boxd.it/kpwq,3
2023-02-03,Pacific Rim,2013,https://boxd.it/2cB2,3
2023-02-04,Strange Days,1995,https://boxd.it/2aGO,4.5
2023-02-05,The Pale Blue Eye,2022,https://boxd.it/u8tk,3
2023-02-05,Flesh + Blood,1985,https://boxd.it/1Rg8,3
2023-02-05,The Keep,1983,https://boxd.it/1umW,2.5
2023-02-06,A Life Less Ordinary,1997,https://boxd.it/20Bu,3
2023-02-06,Nick and Norah's Infinite Playlist,2008,https://boxd.it/1Slo,3.5
2023-02-07,The Holiday,2006,https://boxd.it/28ye,3
2023-02-09,Magic Mike XXL,2015,https://boxd.it/7TTS,4.5
2023-02-11,Chef,2014,https://boxd.it/6lCG,3
2023-02-11,Magic Mike,2012,https://boxd.it/2HvY,3.5
2023-02-12,Burlesque,2010,https://boxd.it/Xfo,3
2023-02-15,eXistenZ,1999,https://boxd.it/27Ni,3.5
2023-02-16,Gridiron Gang,2006,https://boxd.it/1XRu,3
2023-02-18,Fighting,2009,https://boxd.it/1IOK,2.5
2023-02-19,Edge of Tomorrow,2014,https://boxd.it/4pD0,4
2023-02-19,Ant-Man and the Wasp: Quantumania,2023,https://boxd.it/nL2y,3
2023-02-19,The Beach,2000,https://boxd.it/27T6,3
2023-02-19,Shake! Otis at Monterey,1987,https://boxd.it/d4k,4
2023-02-20,Dinosaur,2000,https://boxd.it/1VWi,1.5
2023-02-22,Caged Heat,1974,https://boxd.it/13fY,3
2023-02-22,Transformers: Age of Extinction,2014,https://boxd.it/3d1m,1.5
2023-02-23,Kill Bill: The Origin of O-Ren,2003,https://boxd.it/8r9a,3.5
2023-02-26,Garth Marenghi's Darkplace,2004,https://boxd.it/pMvA,4
2023-02-28,28 Days Later,2002,https://boxd.it/2aXU,4
2023-02-28,All That Jazz,1979,https://boxd.it/1JB8,4
2023-02-28,Men in Black,1997,https://boxd.it/2a0I,4
2023-03-04,Tampopo,1985,https://boxd.it/1SZe,4
2023-03-08,The Hunger Games: Mockingjay - Part 1,2014,https://boxd.it/4hka,2.5
2023-03-08,Rocky II,1979,https://boxd.it/28Ua,3.5
2023-03-10,Creed III,2023,https://boxd.it/pf68,4
2023-03-14,28 Weeks Later,2007,https://boxd.it/28Bi,3
2023-03-16,The Bad News Bears,1976,https://boxd.it/1zb0,3
2023-03-19,Brokeback Mountain,2005,https://boxd.it/2b2q,4
2023-03-19,Battledogs,2013,https://boxd.it/5BPa,2
2023-03-20,Sunshine,2007,https://boxd.it/28Xy,4.5
2023-03-22,Five Came Back,2017,https://boxd.it/AMTO,4
2023-03-22,Sicario: Day of the Soldado,2018,https://boxd.it/e4fG,3
2023-03-25,21 Jump Street,2012,https://boxd.it/J0,3.5
2023-03-25,Rocky III,1982,https://boxd.it/28Tw,3
2023-03-26,John Wick: Chapter 4,2023,https://boxd.it/mh48,5
2023-03-28,First Reformed,2017,https://boxd.it/go9C,4.5
2023-03-30,Lupin III: The First,2019,https://boxd.it/mIEM,3.5
2023-03-30,Hardcore Henry,2015,https://boxd.it/aAIM,2.5
2023-03-31,Infinity Pool,2023,https://boxd.it/oPSK,3.5
2023-04-02,Set It Off,1996,https://boxd.it/1YMg,4
2023-04-04,Taxi,2004,https://boxd.it/1UMc,2
2023-04-05,Master and Commander: The Far Side of the World,2003,https://boxd.it/200S,4
2023-04-05,Elizabethtown,2005,https://boxd.it/1Ydq,2
2023-04-06,Ralph Breaks the Internet,2018,https://boxd.it/edAy,3
2023-04-10,Trance,2013,https://boxd.it/2cAS,2.5
2023-04-11,Star Wars: The Rise of Skywalker,2019,https://boxd.it/5xlK,2.5
2023-04-11,The Magnificent Seven,2016,https://boxd.it/aZAy,3
2023-04-16,65,2023,https://boxd.it/qbus,2
2023-04-19,The 40 Year Old Virgin,2005,https://boxd.it/21hK,4
2023-04-22,Star Wars: Episode I - The Phantom Menace,1999,https://boxd.it/27Vc,2.5
2023-04-22,Star Wars: Episode II - Attack of the Clones,2002,https://boxd.it/27V2,2.5
2023-04-24,Power Rangers,2017,https://boxd.it/9KKc,3
2023-04-26,Blade Runner 2049,2017,https://boxd.it/b8wK,4.5
2023-04-28,Batman: Under the Red Hood,2010,https://boxd.it/11eE,3.5
2023-04-29,Fantastic Beasts: The Secrets of Dumbledore,2022,https://boxd.it/bg8Q,2
2023-04-29,The Bourne Supremacy,2004,https://boxd.it/26EE,3.5
2023-04-29,Twister,1996,https://boxd.it/29S0,3.5
